file,area_ratio
962.png,0.10546554470419771
4258.png,0.23325892857142858
2366.png,0.07935320686540198
5727.png,0.04974892950328346
3988.png,0.024095952023988006
4234.png,0.20002156933975115
1271.png,0.0702651015563176
364.png,0.06691996256510417
5532.png,0.027847358121330722
4255.png,0.24902041078511666
1465.png,0.30626543209876544
3903.png,0.18508506343713957
3247.png,0.31059606481481483
1110.png,0.7509782579210069
1496.png,0.2535691941941942
2261.png,0.09051697766901193
2903.png,0.33353333333333335
1101.png,0.08486508962696726
4455.png,0.035454991415256314
4956.png,0.008588324652777778
3453.png,0.011429927708638361
334.png,0.17395951035781546
3487.png,0.17738663484486875
5736.png,0.08158097046985936
1606.png,0.4318515150626265
5417.png,0.25834149574336407
5720.png,0.014565972222222221
161.png,0.12259630141190915
513.png,0.2260224208804809
2258.png,0.15122353660593793
4275.png,0.2335972850678733
3855.png,0.11349866666666666
1430.png,0.19238424231332357
826.png,0.10830223309880697
3828.png,0.018730554538799415
1602.png,0.1858912037037037
686.png,0.0047027191558441555
51.png,0.20656278434940856
1305.png,0.04138058324104836
2862.png,0.12136124320652174
1407.png,0.06145131086142322
3734.png,0.2746037037037037
3557.png,0.06207731731606689
5652.png,0.14224309789849365
2282.png,0.10563086303939963
4417.png,0.13570007874443357
2171.png,0.18121149897330596
3972.png,0.13223996129656507
2133.png,0.032307235396740165
623.png,0.06748575905929721
3308.png,0.04018179286247801
5009.png,0.07486805555555555
4940.png,0.0672698000768935
3412.png,0.16979066265060241
4002.png,0.19099352331606217
423.png,0.12720673760392884
4440.png,0.24220605132133283
4854.png,0.009304171280915466
1487.png,0.5199148148148148
4389.png,0.11443360604153556
5175.png,0.04194580101503399
5759.png,0.022219770520741394
1142.png,0.35950378380657266
1722.png,0.04794495884773663
3261.png,0.25865885557405044
3797.png,0.10866244343891403
1253.png,0.12295247395833334
48.png,0.0623653431825177
2860.png,0.22088907686485765
5212.png,0.2528564878496103
5364.png,0.19235252808988765
3702.png,0.021441281138790035
128.png,0.045757620164126614
891.png,0.4129090909090909
520.png,0.4301058796152653
2665.png,0.3303761574074074
1176.png,0.14341281138790035
4566.png,0.14222237594539752
4061.png,0.35603424015009383
3456.png,0.15892571428571428
3461.png,0.27354569247483823
3035.png,0.0370078125
4529.png,0.05004830917874396
1218.png,0.0338855280361846
2117.png,0.06865473619253316
4464.png,0.05086258179654967
1353.png,0.35537852112676055
2041.png,0.12120832405138486
1906.png,0.12352872209004392
3054.png,0.12073918509829813
2889.png,0.28876666666666667
4405.png,0.09055582682291667
636.png,0.06816766661261553
3432.png,0.11420524691358025
2763.png,0.0415284642733264
2285.png,0.4665531914893617
1985.png,0.05349932512811127
2062.png,0.10838666666666667
1626.png,0.31958946335995514
4832.png,0.30235833333333334
4345.png,0.06147053440702782
3129.png,0.1387447955770937
638.png,0.07391873278236914
5217.png,0.14847519732427222
1562.png,0.14436267605633804
4718.png,0.024541041482789055
3174.png,0.08779749158764148
2456.png,0.16785544460294816
5339.png,0.24207020389249304
3996.png,0.1753674677812609
1719.png,0.14224906191369607
2560.png,0.4063787023977433
4980.png,0.00963524770491681
4898.png,0.08165219907407407
5610.png,0.07627911099926793
2425.png,0.5350354166666667
3393.png,0.22833072100313478
5311.png,0.04717863105175292
2137.png,0.17466111771700357
928.png,0.08793386491557223
934.png,0.18395032525133057
2318.png,0.03789861751152074
781.png,0.03379792734260615
2715.png,0.06896212292106721
3573.png,0.06141068702290076
189.png,0.09263318848833309
3821.png,0.06282789689781022
2788.png,0.34605898711943794
1794.png,0.04653098982423682
2227.png,0.048771580345285524
1528.png,0.02696373669236417
5835.png,0.321641628349453
5418.png,0.12101273148148148
5644.png,0.032265055960206075
1570.png,0.29620014503263237
5852.png,0.1067544483985765
2307.png,0.11487599831862128
2728.png,0.15626285714285715
5714.png,0.11054971537790335
1400.png,0.0524484052532833
2009.png,0.03194444444444444
1067.png,0.1635717636022514
4659.png,0.16187775027502752
5331.png,0.076128
2047.png,0.17981234211476002
5937.png,0.03203183520599251
3004.png,0.23936507936507936
4414.png,0.11027755749405234
2874.png,0.08515592203898051
3875.png,0.07526611570247933
4728.png,0.24480888833328124
1381.png,0.10166661761440103
1164.png,0.08022222222222222
654.png,0.06032962962962963
193.png,0.12301030927835052
417.png,0.26901674494588523
3928.png,0.03979767014101778
2350.png,0.15172291666666668
940.png,0.08868010808563709
813.png,0.13297453703703704
1334.png,0.14992939427722035
61.png,0.10045398584179747
4187.png,0.09771514729761076
3126.png,0.19664930555555554
1652.png,0.0961111111111111
842.png,0.041710257837135965
4587.png,0.06504256064634473
5072.png,0.08185655948084983
4483.png,0.14168186339522545
5707.png,0.0357037037037037
2926.png,0.2133574074074074
482.png,0.2787047619047619
1091.png,0.14023703703703705
2023.png,0.10174967447916666
2947.png,0.20649672907737424
3209.png,0.04330992182472858
1023.png,0.008305190744215134
5638.png,0.07644377811094452
2609.png,0.15178201506591338
4524.png,0.11345122868301677
5584.png,0.021378125596487878
4758.png,0.642860725308642
2621.png,0.04877462296091105
4180.png,0.13818221830985916
2564.png,0.26637837837837836
3103.png,0.3404945177892146
2605.png,0.0810371220818982
3154.png,0.08635397518382353
5541.png,0.051154015240328254
2695.png,0.17372759650735295
3197.png,0.24405143460320505
1406.png,0.09559792154566744
3709.png,0.09424525669642857
2003.png,0.15465185185185185
4271.png,0.10016705516705517
1963.png,0.11705
3867.png,0.20258147512864494
4755.png,0.22713348765432098
3236.png,0.4761844454857461
3090.png,0.6278638941398865
5733.png,0.06825795644891122
1419.png,0.14504050925925926
1843.png,0.07267638447496082
5903.png,0.01386092715231788
3635.png,0.08755879404734367
2289.png,0.21286266924564798
2058.png,0.1403037037037037
4369.png,0.13831535218253968
5661.png,0.21798323471400394
5382.png,0.22778645833333333
2064.png,0.06597528684907325
4071.png,0.4346915822325658
5067.png,0.37195
4087.png,0.1372912087912088
2393.png,0.11190492637798832
2503.png,0.1511034217608612
3345.png,0.10222307286738844
4001.png,0.30426041666666664
3560.png,0.24995225694444445
2024.png,0.10774814814814815
4146.png,0.11857149843505477
4415.png,0.040628
2135.png,0.13245257621457238
1300.png,0.03311921296296296
4290.png,0.11839094524319364
476.png,0.007874074074074073
2431.png,0.0822625
2395.png,0.2773185185185185
5335.png,0.014786570019128158
3224.png,0.03095691676436108
5722.png,0.18048611111111112
4778.png,0.20461565984853003
4903.png,0.11585648148148148
2555.png,0.261871875
1607.png,0.3413083333333333
903.png,0.7308442857142857
1743.png,0.17178260063068077
1147.png,0.1649991117427607
5604.png,0.015414814814814815
2183.png,0.05622444237918216
5954.png,0.16150748299319728
1939.png,0.0715441023507385
1193.png,0.14817407407407407
5770.png,0.2831592592592593
1825.png,0.12283173996175908
206.png,0.22531666666666667
5470.png,0.11273463268365817
5958.png,0.16099583333333334
1373.png,0.057466666666666666
2789.png,0.041644295302013426
1636.png,0.18560833333333332
4046.png,0.6681976392251816
4300.png,0.21356770833333333
1489.png,0.027195017182130583
1734.png,0.22092602519431787
4979.png,0.11978896882494004
4885.png,0.32212638487475914
4905.png,0.14294558702415813
3012.png,0.9608669367027386
2200.png,0.1952602146203839
1452.png,0.42781962753714164
1221.png,0.15306350983842584
1359.png,0.12443515258215962
1388.png,0.0182475058685446
3595.png,0.0021856115107913667
1308.png,0.024136960600375235
4777.png,0.13077562206286208
739.png,0.038282974613686536
3244.png,0.113424
4881.png,0.1405898999328996
4118.png,0.6072869405272838
5070.png,0.001728
653.png,0.07825654282576867
3364.png,0.17365150093808632
5646.png,0.03365017361111111
3920.png,0.20163440860215054
2957.png,0.10925555555555555
3937.png,0.4251295599045159
1133.png,0.24881968091211693
477.png,0.0663891891891892
3816.png,0.4092418864097363
3227.png,0.1985519041769042
5615.png,0.06674074074074074
1877.png,0.0357381394116088
1737.png,0.07407426669440399
5946.png,0.08058159722222222
1025.png,0.4262699564586357
2500.png,0.16583333333333333
3844.png,0.09962006711223273
3257.png,0.08905020360541728
3449.png,0.024223730814639906
2293.png,0.15805096480518618
841.png,0.18698880819281524
680.png,0.07725886314121608
2239.png,0.07158683429304992
1336.png,0.23202998500749625
53.png,0.09763120567375887
1046.png,0.29856718634001483
3020.png,0.012691023060029283
4949.png,0.08819279754062363
685.png,0.11873897076358086
3235.png,0.1469991173874669
5214.png,0.13800185185185185
1971.png,0.0780956157244817
3805.png,0.23237017854709008
2764.png,0.03960088691796009
315.png,0.23590988119385686
4688.png,0.15261490018771573
2209.png,0.095062255859375
1282.png,0.007123842592592592
1827.png,0.19646432544096615
4631.png,0.09664930555555555
4915.png,0.28757083333333333
131.png,0.06992814371257484
1933.png,0.03708167121562041
1024.png,0.07285300925925926
4828.png,0.16927611940298506
3297.png,0.021126666666666665
5065.png,0.29898221949724096
1761.png,0.01151064349121928
2162.png,0.5270060975609756
4294.png,0.09116186388718578
4308.png,0.12376974876974876
3406.png,0.2166228204343836
1756.png,0.2544866666666667
317.png,0.16659583333333333
3591.png,0.045542285793639774
5352.png,0.0519525833146947
1705.png,0.019602756698157038
3537.png,0.017403653374916464
4015.png,0.2835237258347979
4591.png,0.23308201058201058
2098.png,0.17589234518348623
2804.png,0.09594814814814814
1068.png,0.12725477769110766
4323.png,0.1262388888888889
3881.png,0.015075
773.png,0.36082949308755763
4815.png,0.029864820309924166
2548.png,0.43551990493166964
4938.png,0.08375
3603.png,0.13048926380368098
426.png,0.1392156862745098
3053.png,0.2427519747235387
1413.png,0.2721082493614093
4079.png,0.20797112186769404
3510.png,0.1480034722222222
4745.png,0.0317
164.png,0.025479868913857676
529.png,0.0027780612244897957
5540.png,0.03202759300320276
3124.png,0.05270829739520442
5136.png,0.0749114239203294
3980.png,0.027904191616766466
4239.png,0.1477889294403893
2864.png,0.05889375
2303.png,0.18486814974340177
4911.png,0.1059599584205505
2740.png,0.12610494752623688
4948.png,0.32436812242090785
1979.png,0.1761252446183953
154.png,0.06651666666666667
1414.png,0.11406114366319445
1289.png,0.19794594594594594
909.png,0.126568505215959
3304.png,0.20088425925925926
3639.png,0.007029699900793651
2127.png,0.09243333333333334
500.png,0.15149596875787352
3396.png,0.06181905864197531
933.png,0.3209200968523002
508.png,0.020139917695473252
3146.png,0.2193613659972299
3987.png,0.10051674515960231
1661.png,0.14065200617283952
4391.png,0.16599524692789241
2089.png,0.10650534979423869
1631.png,0.05610094572368421
3551.png,0.08734375
4887.png,0.022617041198501872
5210.png,0.3414232053422371
326.png,0.24624274661508705
1283.png,0.09084383539296056
2692.png,0.22857399425287356
518.png,0.09567332850299884
3830.png,0.19855794270833332
4050.png,0.27698639774859285
994.png,0.2870401271354787
3328.png,0.023645833333333335
1180.png,0.38049382716049385
590.png,0.22225761857860574
3195.png,0.29707246376811597
4642.png,0.2603658969804618
5263.png,0.039877083333333334
1114.png,0.1779203658864676
4708.png,0.28546831955922863
428.png,0.12280956848030018
5139.png,0.41581685564159293
1795.png,0.16993086419753087
1192.png,0.3118859386554918
3768.png,0.12245196324143692
2871.png,0.050520833333333334
3882.png,0.020012476235741445
3034.png,0.012311516155758078
5558.png,0.044041379310344825
2491.png,0.14709876543209877
1523.png,0.464
3287.png,0.1836355633802817
3010.png,0.048273351362596216
3518.png,0.1348355091383812
5351.png,0.01376736111111111
2719.png,0.034082914572864324
4115.png,0.032122441453070257
1185.png,0.18207123758594346
5295.png,0.1562994011976048
2255.png,0.1492385940480155
710.png,0.32281706024196566
4682.png,0.05092857142857143
4535.png,0.08738366788321168
2816.png,0.20787028301886792
3436.png,0.32086703770280234
3984.png,0.1520324954015941
4978.png,0.14188479799337095
517.png,0.17795808094713655
4612.png,0.2245840713562753
383.png,0.12955315870570108
4365.png,0.06421114232209738
531.png,0.155986328125
5767.png,0.15927410561707764
4312.png,0.48954529914529915
5611.png,0.11667534722222223
3690.png,0.09278703703703704
3771.png,0.05041521990740741
1134.png,0.05107025223381292
5176.png,0.1313326560942115
1924.png,0.1348493036790688
5036.png,0.02560007419773697
5621.png,0.0693533572150271
4692.png,0.2890807481751825
4829.png,0.13545961733217593
5774.png,0.7668925925925926
2442.png,0.17812097812097813
63.png,0.17204205832894998
3858.png,0.043236850295673826
5743.png,0.026650171021031947
2441.png,0.20397916666666666
4152.png,0.0806888888888889
2206.png,0.19389851888020834
4937.png,0.030251024590163933
5668.png,0.1240228055526563
912.png,0.097578125
3962.png,0.01607453421639408
2938.png,0.04399291722000885
79.png,0.09843894275161588
1683.png,0.03612201103617413
2736.png,0.37272755456349205
3340.png,0.1569129219890511
4857.png,0.2204443907740611
5495.png,0.10991324935117716
2266.png,0.030311055065153424
580.png,0.2124150036954915
2676.png,0.14525607638888888
3839.png,0.17781740500027154
1079.png,0.010475827802560476
608.png,0.03633693609022556
2969.png,0.07433242210836939
3712.png,0.06973146095097314
123.png,0.04926933333333333
454.png,0.07552184224342379
3716.png,0.06688789868667917
1858.png,0.2371851851851852
2066.png,0.05140632470459668
795.png,0.11496914785597126
3605.png,0.07137821782178218
4841.png,0.16069772832637924
505.png,0.22648726851851853
1960.png,0.18136181140190336
2624.png,0.2577586979818206
4792.png,0.0008960843373493976
3738.png,0.06457119741100324
5906.png,0.23830206378986868
552.png,0.006974826388888889
3061.png,0.03840179589767728
5631.png,0.03621481481481482
1750.png,0.04350280620666887
519.png,0.13225066666666666
5028.png,0.14104709647919525
5325.png,0.17885
516.png,0.055468277945619336
2638.png,0.4585216240070609
5309.png,0.0746176911544228
5289.png,0.014548611111111111
2319.png,0.07997972328244275
2496.png,0.1362983587338804
5349.png,0.04170497185741088
1304.png,0.3693528693528694
2826.png,0.09186737714624038
3522.png,0.12558541266794626
807.png,0.06115172044927795
4931.png,0.017498664694523193
3944.png,0.015041975308641976
1736.png,0.002542670682730924
5018.png,0.11078080336994132
2888.png,0.03225
800.png,0.2866002452483139
255.png,0.08699569465944272
3495.png,0.13744140625
55.png,0.04261055369751022
1158.png,0.7323538461538461
1842.png,0.23221059972105998
2101.png,0.10491090425531915
4823.png,0.0919991173874669
4068.png,0.1290204678362573
2661.png,0.09016059027777777
64.png,0.12908117752007137
4336.png,0.022337239583333335
2530.png,0.09766845703125
5748.png,0.061515742128935534
3548.png,0.0474097501830161
5880.png,0.13027439024390244
837.png,0.08506684198991891
884.png,0.3589655280378221
3706.png,0.13908536585365855
2339.png,0.22686019881103206
1302.png,0.13458203646064917
5891.png,0.3859432633626182
4730.png,0.06160075329566855
3627.png,0.2413528316833608
4191.png,0.09669601866486038
4844.png,0.46753751103265667
1525.png,0.102431640625
2051.png,0.08976296296296296
4361.png,0.0698733583489681
117.png,0.01578299456054967
5294.png,0.111
4710.png,0.4109015849888388
1603.png,0.43504966790101685
1664.png,0.18974074074074074
222.png,0.30611668524712005
4288.png,0.18460027689236613
5033.png,0.26338356239995586
2184.png,0.23230054644808742
2434.png,0.08145837282450498
549.png,0.0485693359375
5121.png,0.06574327575146628
4626.png,0.20591116365478804
1550.png,0.11706774519716885
3096.png,0.20931754221388368
1333.png,0.17034074074074074
4137.png,0.764382530120482
3463.png,0.01476799982976369
4246.png,0.053104
5909.png,0.18123602892833662
1008.png,0.04813659813659814
257.png,0.35434823382306974
1105.png,0.6595466111496646
5678.png,0.1829503340043924
2190.png,0.08769117647058823
3748.png,0.09374304989250501
1688.png,0.1688815366234721
4714.png,0.3284459755715628
1972.png,0.14395833333333333
116.png,0.09089152902540326
1033.png,0.03314752879970271
5673.png,0.041216
3760.png,0.297466942715959
1732.png,0.15529397288928082
992.png,0.1334187030075188
2320.png,0.04388888888888889
3583.png,0.06668059501922112
4924.png,0.028973429951690822
1380.png,0.052150562851782364
2299.png,0.027462666666666666
1501.png,0.0358797116861633
3321.png,0.05645915864931145
1694.png,0.00528476821192053
1569.png,0.09701595358955765
5168.png,0.3221257077998806
5561.png,0.21689493433395873
4267.png,0.18534211189516128
2217.png,0.16090930674264006
2772.png,0.07902292276720352
2083.png,0.014204767487299727
4723.png,0.02644406392694064
4212.png,0.10640707461838624
3217.png,0.17985809906291833
4791.png,0.4189037037037037
4343.png,0.03625788702490954
4144.png,0.26843846949327815
2380.png,0.070948
2893.png,0.037269333333333335
3301.png,0.022044753086419754
2646.png,0.2130032508127032
5179.png,0.17795524691358025
2045.png,0.07765266106442577
3084.png,0.02454814921920185
3271.png,0.11756491228070176
3343.png,0.13231404622395834
4159.png,0.22215991027078993
4128.png,0.17079041916167664
5415.png,0.022087719298245614
4999.png,0.006157922628510864
1645.png,0.092496
2450.png,0.3537324355971897
5063.png,0.13165877796901893
3535.png,0.00945278022947926
543.png,0.12763784595580346
3145.png,0.05865085891812866
1332.png,0.016044444444444445
5512.png,0.3119074074074074
288.png,0.13873604060913705
419.png,0.09127579737335835
5586.png,0.033745361781076066
5002.png,0.058344573881054566
1449.png,0.16047453703703704
1049.png,0.0637373467175379
4802.png,0.032002492211838006
5487.png,0.07562172221282355
1432.png,0.2288076520930953
5463.png,0.05485576923076923
3274.png,0.06601415094339623
4051.png,0.53107177734375
1690.png,0.02117384616327456
660.png,0.06188643926788685
4764.png,0.0049786099926793555
1534.png,0.13892746913580248
5746.png,0.03112798874824191
74.png,0.4019780706825452
966.png,0.025154166666666665
198.png,0.0991375
5917.png,0.29328028381163784
5277.png,0.1352863902628651
4775.png,0.20157352570564516
5653.png,0.025671296296296296
1624.png,0.16335601806640626
5712.png,0.06366785714285714
443.png,0.2542261904761905
3177.png,0.3076005025125628
1886.png,0.4359720574667194
481.png,0.3715111111111111
236.png,0.03917464114832536
376.png,0.03990309183202584
4289.png,0.1225418060200669
3180.png,0.19684567901234568
858.png,0.027966931216931216
3296.png,0.26591743119266054
5388.png,0.09717351091379949
133.png,0.03628768486916951
2015.png,0.06316712845203488
4249.png,0.16801171303074672
4519.png,0.29206484641638225
1873.png,0.3714396158854167
1420.png,0.37714209446887687
3923.png,0.2759604938271605
8.png,0.5082282282282282
3786.png,0.28449096880131364
584.png,0.08427620023419204
5480.png,0.04463063063063063
2596.png,0.17668145956607495
3142.png,0.08770515558013185
2223.png,0.04834770772327965
1701.png,0.07467798594847776
764.png,0.060905770635500366
4939.png,0.16485945211358272
1329.png,0.2619275202860679
2666.png,0.2553202458853857
4679.png,0.34616487642089894
3185.png,0.13836805555555556
3258.png,0.162964
5692.png,0.20933363172743055
4750.png,0.038430717863105174
2693.png,0.078978285077951
2658.png,0.2110962962962963
1179.png,0.3351174560733384
3780.png,0.06322592592592592
5027.png,0.308816
2724.png,0.16347976011994003
2302.png,0.29049320181284993
3454.png,0.16219740358915616
4811.png,0.23024550898203594
4601.png,0.09656926235981678
4199.png,0.2870697463768116
4084.png,0.27359402579769176
1208.png,0.0631361128142244
2104.png,0.12023703703703703
3079.png,0.017545511613308223
2276.png,0.1529939973646967
5236.png,0.77478125
4475.png,0.0760331085223789
488.png,0.15842648769946807
228.png,0.20663311488468084
5492.png,0.24236239711934157
4516.png,0.03437777777777778
3666.png,0.12300564971751413
3836.png,0.08717174615817092
1704.png,0.14104504504504506
1599.png,0.4100647095959596
2017.png,0.03379638671875
3936.png,0.11768356374807988
3433.png,0.0339666453147877
2939.png,0.8032912912912913
1515.png,0.30306519699812384
2335.png,0.10275226586102719
5384.png,0.1609375
1035.png,0.02507802823879118
814.png,0.1033348880597015
1605.png,0.568076171875
363.png,0.05292106291520125
1256.png,0.18951666666666667
1987.png,0.11003891941391941
504.png,0.17114961899179368
3782.png,0.068460219478738
4581.png,0.12280041797283177
126.png,0.10989936715426911
2822.png,0.06865205820540936
4398.png,0.08123723723723723
3444.png,0.022109181141439206
2094.png,0.1624363425925926
4097.png,0.20984
3581.png,0.004111111111111111
3757.png,0.07244551625580564
1811.png,0.2639784064507312
3188.png,0.10191399322200566
4660.png,0.07274913344887349
1437.png,0.33675582398619497
2778.png,0.197425
4814.png,0.060197294969536505
1490.png,0.21584521384928718
3728.png,0.21206144465290808
4013.png,0.4436400293255132
297.png,0.3190320740365112
1901.png,0.06587721907027819
900.png,0.14811383928571428
1755.png,0.052744
3634.png,0.04362677217276624
455.png,0.20523418287502795
3255.png,0.2736468658223201
3214.png,0.2856269113149847
2277.png,0.3619080167952348
4856.png,0.08167652859960552
788.png,0.012591624312369747
2805.png,0.030366666666666667
5355.png,0.07975737719941349
3486.png,0.03556547619047619
81.png,0.09080622249456854
2979.png,0.13913773148148148
5825.png,0.3632407124354416
194.png,0.28873511904761906
5578.png,0.17459028281363306
4086.png,0.19967733333333335
652.png,0.025607956625183018
2495.png,0.2795536409657321
2020.png,0.019719650205761316
83.png,0.020906291510687115
3435.png,0.01920138888888889
1903.png,0.2150173611111111
3916.png,0.24993460518973215
2674.png,0.06528888888888888
5681.png,0.04636296296296296
3166.png,0.07025757575757575
2128.png,0.03902813946759259
3442.png,0.10118956704138156
2782.png,0.018105549306336708
2205.png,0.2046056876843658
659.png,0.4481048583984375
5953.png,0.24659615384615385
2993.png,0.24951912500493567
772.png,0.03330049415149809
340.png,0.3781478102189781
987.png,0.4767
5366.png,0.1026800414983305
4825.png,0.06416690856313498
3783.png,0.08616532258064516
1471.png,0.4741916666666667
5781.png,0.07726888366157772
3841.png,0.3176078895463511
5315.png,0.03224702380952381
5753.png,0.04561511260003722
5896.png,0.10076217028441081
5507.png,0.01258127553739563
535.png,0.1061365648517043
2260.png,0.2280892448512586
167.png,0.15313430400913577
3801.png,0.1055009633911368
3492.png,0.1832375
2063.png,0.24989317975289918
152.png,0.1532040393481791
759.png,0.18308
1535.png,0.08683851224105461
1003.png,0.14490438364224772
5485.png,0.2907875
1005.png,0.19015664160401002
4784.png,0.01105
2709.png,0.14932712215320912
1405.png,0.06706491437674234
5868.png,0.10855952246874648
3861.png,0.13759320680605983
4043.png,0.1606125
2637.png,0.23569033530571992
2138.png,0.22447701688555347
3678.png,0.03309716367302053
3764.png,0.19124864781332096
4104.png,0.14211291640628756
4433.png,0.1046031746031746
399.png,0.0847457627118644
4494.png,0.17730712890625
939.png,0.20966145833333333
3880.png,0.07839809434480234
4192.png,0.18048704663212436
5218.png,0.029519835363986585
2151.png,0.3488476561012936
5164.png,0.10988425925925926
3276.png,0.10736490885416666
4788.png,0.2957357992073976
3330.png,0.42192492383215247
4580.png,0.022154166666666666
5734.png,0.18070820668693008
1739.png,0.2654715762273902
309.png,0.5093853427895981
5798.png,0.26573974609375
244.png,0.13602213541666666
466.png,0.0846929541047188
4065.png,0.16415655189497153
4106.png,0.31743983853438906
1197.png,0.15914351851851852
2067.png,0.1951708984375
2343.png,0.20390947467166978
3924.png,0.09795555555555556
2831.png,0.015677083333333335
2399.png,0.059847274436090225
2159.png,0.17643425539977264
1965.png,0.010810620857007576
1897.png,0.005311129385964912
1122.png,0.008157536950133767
5045.png,0.041740932642487044
1726.png,0.06497685185185186
5956.png,0.27974437148217635
3770.png,0.09866296296296297
5392.png,0.06718309859154929
2164.png,0.07055
3908.png,0.09425347222222222
4443.png,0.07058928571428572
3005.png,0.010108489516356138
1815.png,0.155687263556116
2914.png,0.1504660238751148
843.png,0.24666275430359938
3471.png,0.2038279569892473
1129.png,0.06562936648904677
2028.png,0.101650390625
5807.png,0.29255113725476967
3715.png,0.14810721312225475
2473.png,0.32208333333333333
844.png,0.09786133333333333
4370.png,0.04487970226045884
5466.png,0.052006015037593986
4821.png,0.5609611111111111
4481.png,0.05182291666666667
4737.png,0.5521972443799855
3290.png,0.08175488454706928
2470.png,0.04785300925925926
1237.png,0.15120544090056284
1390.png,0.08200867534200867
3283.png,0.18499522748965955
1051.png,0.2562216553287982
3529.png,0.0260875
4352.png,0.27030469050365247
4189.png,0.18364166666666668
5428.png,0.26364828053350486
2989.png,0.027415345491202347
1927.png,0.18160714285714286
1187.png,0.2631543151969981
935.png,0.09701456310679611
1852.png,0.017250316436622264
2697.png,0.2846660754396981
3320.png,0.08587205765361038
1648.png,0.046108333333333335
5276.png,0.1170945621339678
617.png,0.00763671875
2667.png,0.22302943127745242
5795.png,0.06557238815912629
4908.png,0.0247021484375
5042.png,0.073825
1384.png,0.056380347892104325
2333.png,0.041637731481481484
2784.png,0.13513538194602986
3186.png,0.09127232142857143
5380.png,0.06930912990196078
3479.png,0.03739697802197802
1635.png,0.17335216572504708
5597.png,0.11048984995586937
406.png,0.09972562648618986
4382.png,0.12015780402350813
2322.png,0.06840994371482176
4054.png,0.6991475903614458
1665.png,0.18536458333333333
2116.png,0.06671349426197072
1604.png,0.08667166174254357
4480.png,0.28084824387011265
5141.png,0.07593914807302231
1715.png,0.012238831212759867
3208.png,0.011858289502520271
3437.png,0.39262356799273185
1716.png,0.04312354312354312
675.png,0.14494354199683043
3428.png,0.16413015344795712
5283.png,0.18692703127231186
5453.png,0.1501495073054706
5128.png,0.09530671296296296
1632.png,0.18962756222547583
2342.png,0.08315974910949357
5932.png,0.12486913580246914
846.png,0.4975244140625
3170.png,0.03819043957452262
4484.png,0.13646478873239437
4359.png,0.6751074074074074
157.png,0.05220883534136546
3134.png,0.04865808823529412
583.png,0.11348379629629629
475.png,0.09229583333333333
5421.png,0.14410828805012973
3293.png,0.008776041666666666
5547.png,0.07204166666666667
182.png,0.1438252314814815
2552.png,0.08554113051470588
901.png,0.5104923820141212
2186.png,0.059136737353623736
4776.png,0.07806542715933161
176.png,0.09505949124726477
1444.png,0.06251736111111111
4497.png,0.10742666666666667
576.png,0.18652487562189055
2902.png,0.05231174698795181
544.png,0.5327032710280374
69.png,0.080225
2767.png,0.05424166666666667
3669.png,0.10985694183864915
5569.png,0.11104166666666666
4619.png,0.11421828103683493
4638.png,0.04943980343980344
4072.png,0.12182122370936903
2111.png,0.11997444633730835
1241.png,0.11293294270833333
2716.png,0.11220089955022489
4296.png,0.2692307692307692
4904.png,0.177984619140625
1942.png,0.13691851851851852
1233.png,0.12301875
2549.png,0.03288030932594645
1975.png,0.006843267108167771
2036.png,0.05969261098130841
3131.png,0.09555603952224846
2673.png,0.12506732840874116
1135.png,0.016109550561797754
283.png,0.12648580968280468
2467.png,0.2813366457654706
313.png,0.05056391837481698
305.png,0.05566228513650152
379.png,0.25080072463768116
2705.png,0.16101666666666667
106.png,0.01291781927155371
4801.png,0.20910857142857142
1427.png,0.06579234151290819
1167.png,0.11258333333333333
3808.png,0.06388661084254144
2071.png,0.31295593220338985
1087.png,0.04881481481481482
5765.png,0.06451219512195122
4503.png,0.22862626816561557
3703.png,0.0747314612868048
5521.png,0.015625
5511.png,0.21234166666666668
1244.png,0.1982808310991957
2254.png,0.3169015711645102
1814.png,0.26368794326241135
4739.png,0.07319233021077283
4707.png,0.33229719209949854
5405.png,0.12565134660421545
2945.png,0.36014416004707267
3740.png,0.11567430025445292
4517.png,0.22674952062283318
3.png,0.19101550477069867
702.png,0.004517628205128205
4264.png,0.524426775147929
850.png,0.02719514266304348
5751.png,0.28428027225622415
4156.png,0.24438333333333334
1922.png,0.14485974434785168
1646.png,0.4782213438735178
4311.png,0.1563893779342723
2598.png,0.24352852852852852
1093.png,0.012163254310344828
4523.png,0.23198224852071006
1195.png,0.09302630270063057
4385.png,0.13920906641306072
2844.png,0.3017892006877058
190.png,0.17722928436911486
4870.png,0.0759611111111111
5039.png,0.09879455909943714
5520.png,0.3344923708920188
2263.png,0.119492
3387.png,0.2260374149659864
3632.png,0.022274796664791038
889.png,0.07789126128109179
3625.png,0.17985368327015477
2853.png,0.15351170568561873
1741.png,0.17066406974587275
2218.png,0.16098840141200202
1248.png,0.13038541666666667
5377.png,0.0710171568627451
3001.png,0.2165748502994012
461.png,0.2278076416337286
4075.png,0.005540123456790123
4946.png,0.1977819653824679
1710.png,0.06181098090277778
1086.png,0.40204716435185184
3576.png,0.008602651608599911
4096.png,0.6421585160202361
1398.png,0.031127025462962962
3631.png,0.057134328358208954
565.png,0.034075422932330825
5726.png,0.03301586473228264
5134.png,0.05847083333333333
4724.png,0.1691469161786237
1310.png,0.013063885684992952
